 98CACA001.VUU    .2000000E+00  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 98CACA001.VUU    .2000000E+00  8
 97CACA400.VUU    .7999992E+02  8
    40.0000   20.0000    1.1200    1.0000    -.5521
    40.0000   20.0000    1.0000   -1.0000     .5521
     2.0000     .2000    1.0000    4.0000     .7500
   140.0000    1.0000     .0500     .0000  111.0000
      .0000     .0000
 97CACA400.VUU    .7999992E+02  8
 95CACA400.VUU   -.9990000E+03  8
  98   5  45   1
 98   80     0  .2000000E+01
 98       0       0       0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  -.46231E+00  -.16491E+01  -.13643E+01   .0439  -.0332   .5317  .9380 1  -1  0
  -.11235E+00  -.13586E+01  -.35930E+01  -.0865   .1562   .5154  .9380 1  -1  0
  -.83711E+00   .30887E+01  -.36340E+01   .1823  -.0592   .5288  .9380 1  -1  0
  -.15146E+00   .34168E+01  -.43130E+01  -.0661  -.1266   .5573  .9380 1  -1  0
  -.12946E+01   .66766E+00  -.45440E+01   .0744  -.1227   .6531  .9380 1  -1  0
  -.15470E+01  -.98216E+00  -.31159E+01   .1171   .0030   .4004  .9380 1  -1  0
   .89549E+00  -.14868E+01  -.29749E+01  -.0003   .1005   .6979  .9380 1  -1  0
  -.12647E+01  -.27738E+01  -.22103E+01  -.0202  -.0987   .5733  .9380 1  -1  0
  -.19677E+01   .76894E+00  -.31065E+01  -.0092  -.0131   .6607  .9380 1  -1  0
   .61032E-01   .82093E+00  -.61698E+01  -.1543  -.0153   .5640  .9380 1  -1  0
  -.22671E+01  -.14705E+01  -.35651E+01   .0873  -.0641   .6151  .9380 1  -1  0
   .16289E+01   .50976E+00  -.46492E+01   .0264  -.0967   .5850  .9380 1  -1  0
  -.25000E+01  -.25520E+01  -.23614E+01   .0612   .0625   .5998  .9380 1  -1  0
  -.33211E+01   .12188E+01  -.31185E+01  -.0686  -.0152   .4090  .9380 1  -1  0
  98   5  45   3
 98   80     0  .2000000E+01
 98       1       1       0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
    0    0    0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
