  149    74.329   -28.566504854  8241.814215681   133.590707667     0.063552113     0.109108382     0.000045528     0.000079771    781    -0.000000118      7     316.305     122.254 / 141.473
  150    74.829   -28.566504975  8241.812692481   133.590707667     0.063574877     0.109148264     0.000043833     0.000076803    786    -0.000000110      7     318.304     122.363 / 141.473
  151    75.329   -28.566505087  8241.811226017   133.590707668     0.063596794     0.109186662     0.000042202     0.000073945    791    -0.000000102      7     320.117     122.262 / 141.473
  152    75.829   -28.566505190  8241.809814176   133.590707669     0.063617894     0.109223631     0.000040631     0.000071193    796    -0.000000094      7     322.146     122.617 / 141.551
  153    76.329   -28.566505286  8241.808454925   133.590707670     0.063638209     0.109259224     0.000039118     0.000068543    801    -0.000000087      7     323.979     122.242 / 141.578
  154    76.829   -28.566505374  8241.807146304   133.590707670     0.063657768     0.109293492     0.000037662     0.000065992    806    -0.000000081      7     325.949     122.246 / 141.605
  155    77.329   -28.566505456  8241.805886429   133.590707671     0.063676599     0.109326485     0.000036260     0.000063536    811    -0.000000075      7     327.777     122.230 / 141.605
  156    77.829   -28.566505532  8241.804673485   133.590707672     0.063694728     0.109358250     0.000034910     0.000061171    816    -0.000000070      7     329.769     122.379 / 141.605
  157    78.329   -28.566505602  8241.803505723   133.590707673     0.063712183     0.109388833     0.000033610     0.000058894    821    -0.000000064      7     332.134     122.324 / 141.605
  158    78.829   -28.566505667  8241.802381462   133.590707674     0.063728988     0.109418277     0.000032358     0.000056702    826    -0.000000060      7     334.113     122.418 / 141.605
  159    79.329   -28.566505726  8241.801299081   133.590707675     0.063745167     0.109446625     0.000031154     0.000054591    831    -0.000000055      7     336.245     122.414 / 141.605
  160    79.829   -28.566505782  8241.800257020   133.590707676     0.063760744     0.109473918     0.000029994     0.000052559    836    -0.000000051      7     338.156     121.914 / 141.605
  161    80.329   -28.566505833  8241.799253778   133.590707677     0.063775740     0.109500195     0.000028877     0.000050602    841    -0.000000048      7     340.309     122.168 / 141.605
  162    80.829   -28.566505880  8241.798287909   133.590707678     0.063790178     0.109525493     0.000027801     0.000048718    846    -0.000000044      7     342.282     122.301 / 141.605
  163    81.329   -28.566505924  8241.797358022   133.590707679     0.063804079     0.109549850     0.000026766     0.000046904    851    -0.000000041      7     344.084     122.332 / 141.605
  164    81.829   -28.566505965  8241.796462776   133.590707680     0.063817462     0.109573300     0.000025769     0.000045158    856    -0.000000038      7     346.034     122.312 / 141.605
  165    82.329   -28.566506002  8241.795600880   133.590707681     0.063830346     0.109595877     0.000024810     0.000043477    861    -0.000000035      7     347.898     122.262 / 141.605
  166    82.829   -28.566506037  8241.794771093   133.590707682     0.063842751     0.109617613     0.000023886     0.000041858    866    -0.000000033      7     349.540     122.262 / 141.605
  167    83.329   -28.566506068  8241.793972219   133.590707683     0.063854694     0.109638540     0.000022996     0.000040299    871    -0.000000030      7     351.606     122.543 / 141.605
  168    83.829   -28.566506098  8241.793203107   133.590707684     0.063866192     0.109658688     0.000022140     0.000038799    876    -0.000000028      7     353.474     122.410 / 141.605
  169    84.329   -28.566506125  8241.792462647   133.590707685     0.063877262     0.109678085     0.000021315     0.000037354    881    -0.000000026      7     355.250     122.375 / 141.605
  170    84.829   -28.566506150  8241.791749773   133.590707686     0.063887919     0.109696760     0.000020521     0.000035963    886    -0.000000024      7     357.286     122.617 / 141.605
  171    85.329   -28.566506174  8241.791063457   133.590707687     0.063898180     0.109714740     0.000019757     0.000034624    891    -0.000000022      7     359.087     122.422 / 141.605
  172    85.829   -28.566506195  8241.790402710   133.590707687     0.063908058     0.109732050     0.000019021     0.000033334    896    -0.000000021      7     361.094     122.402 / 141.605
