  114    56.823   -28.806305414 23178.574847778   168.360409165     0.012827180     0.021444171     0.000207948     0.000350161    615    -0.000002361      7    1667.569     728.152 / 918.523
  115    57.323   -28.806307944 23178.566225271   168.360409141     0.012931154     0.021619250     0.000201727     0.000339704    619    -0.000002222      7    1677.270     775.559 / 918.523
  116    57.823   -28.806310325 23178.557861650   168.360409118     0.013032017     0.021789101     0.000195691     0.000329556    623    -0.000002092      7    1687.629     757.441 / 918.523
  117    58.323   -28.806312565 23178.549749174   168.360409097     0.013129863     0.021953878     0.000189834     0.000319708    627    -0.000001968      7    1697.409     757.441 / 918.523
  118    58.823   -28.806314674 23178.541880331   168.360409077     0.013224780     0.022113730     0.000184152     0.000310152    631    -0.000001852      7    1706.624     757.441 / 918.523
  119    59.323   -28.806316658 23178.534247832   168.360409058     0.013316856     0.022268805     0.000178638     0.000300879    635    -0.000001743      7    1716.497     757.441 / 918.523
  120    59.823   -28.806318526 23178.526844603   168.360409041     0.013406175     0.022419244     0.000173288     0.000291882    639    -0.000001640      7    1725.761     757.441 / 918.523
  121    60.323   -28.806320283 23178.519663783   168.360409024     0.013492819     0.022565184     0.000168097     0.000283151    643    -0.000001544      7    1736.283     747.734 / 918.523
  122    60.823   -28.806321936 23178.512698713   168.360409008     0.013576867     0.022706758     0.000163061     0.000274679    647    -0.000001453      7    1746.599     757.277 / 918.523
  123    61.323   -28.806323492 23178.505942932   168.360408994     0.013658398     0.022844096     0.000158175     0.000266459    651    -0.000001367      7    1755.988     747.734 / 918.523
  124    61.823   -28.806324957 23178.499390172   168.360408980     0.013737485     0.022977325     0.000153434     0.000258483    655    -0.000001286      7    1765.868     731.488 / 918.523
  125    62.323   -28.806326335 23178.493034351   168.360408967     0.013814202     0.023106566     0.000148835     0.000250744    659    -0.000001210      7    1775.314     752.312 / 918.523
  126    62.823   -28.806327631 23178.486869567   168.360408955     0.013888620     0.023231937     0.000144373     0.000243236    663    -0.000001139      7    1785.148     751.648 / 918.523
  127    63.323   -28.806328851 23178.480890097   168.360408943     0.013960806     0.023353554     0.000140043     0.000235950    667    -0.000001072      7    1795.438     747.781 / 918.523
  128    63.823   -28.806329999 23178.475090386   168.360408933     0.014030827     0.023471528     0.000135843     0.000228882    671    -0.000001008      7    1805.605     750.137 / 918.523
  129    64.323   -28.806331080 23178.469465043   168.360408923     0.014098749     0.023585968     0.000131768     0.000222024    675    -0.000000949      7    1814.781     727.270 / 918.523
  130    64.823   -28.806332096 23178.464008842   168.360408913     0.014164633     0.023696979     0.000127815     0.000215370    679    -0.000000893      7    1824.457     762.543 / 918.523
  131    65.323   -28.806333052 23178.458716709   168.360408904     0.014228541     0.023804663     0.000123980     0.000208914    683    -0.000000840      7    1833.820     757.441 / 918.523
  132    65.823   -28.806333952 23178.453583724   168.360408896     0.014290531     0.023909119     0.000120260     0.000202651    687    -0.000000790      7    1842.981     757.441 / 918.523
  133    66.323   -28.806334799 23178.448605112   168.360408888     0.014350661     0.024010444     0.000116650     0.000196575    691    -0.000000744      7    1851.992     757.441 / 918.523
  134    66.823   -28.806335596 23178.443776242   168.360408881     0.014408986     0.024108731     0.000113149     0.000190680    695    -0.000000700      7    1862.110     758.477 / 918.523
  135    67.323   -28.806336345 23178.439092620   168.360408874     0.014465560     0.024204070     0.000109752     0.000184960    699    -0.000000658      7    1871.326     757.441 / 918.523
  136    67.823   -28.806337051 23178.434549888   168.360408867     0.014520436     0.024296549     0.000106456     0.000179412    703    -0.000000619      7    1881.026     757.438 / 918.523
  137    68.323   -28.806337714 23178.430143815   168.360408861     0.014573664     0.024386254     0.000103260     0.000174029    707    -0.000000583      7    1890.782     757.438 / 918.523
  138    68.823   -28.806338339 23178.425870300   168.360408855     0.014625294     0.024473268     0.000100158     0.000168806    711    -0.000000548      7    1900.386     727.270 / 918.945
  139    69.323   -28.806338926 23178.421725363   168.360408850     0.014675373     0.024557670     0.000097150     0.000163740    715    -0.000000516      7    1910.136     758.520 / 918.945
  140    69.823   -28.806339479 23178.417705143   168.360408845     0.014723948     0.024639540     0.000094232     0.000158825    719    -0.000000485      7    1920.047     758.520 / 918.945
  141    70.323   -28.806339999 23178.413805894   168.360408840     0.014771063     0.024718952     0.000091401     0.000154057    723    -0.000000457      7    1930.410     758.520 / 918.945
  142    70.823   -28.806340488 23178.410023983   168.360408836     0.014816764     0.024795980     0.000088654     0.000149432    727    -0.000000430      7    1939.667     758.520 / 918.945
  143    71.323   -28.806340948 23178.406355886   168.360408831     0.014861091     0.024870695     0.000085990     0.000144945    731    -0.000000404      7    1948.631     760.684 / 918.945
  144    71.823   -28.806341381 23178.402798183   168.360408827     0.014904086     0.024943167     0.000083406     0.000140592    735    -0.000000380      7    1958.162     727.270 / 918.945
  145    72.323   -28.806341789 23178.399347557   168.360408824     0.014945789     0.025013463     0.000080899     0.000136369    739    -0.000000358      7    1967.127     737.066 / 918.945
  146    72.823   -28.806342172 23178.396000792   168.360408820     0.014986239     0.025081647     0.000078468     0.000132273    743    -0.000000337      7    1975.932     757.258 / 918.945
  147    73.323   -28.806342533 23178.392754766   168.360408817     0.015025473     0.025147783     0.000076109     0.000128299    747    -0.000000317      7    1985.784     764.012 / 918.945
  148    73.823   -28.806342872 23178.389606451   168.360408814     0.015063527     0.025211932     0.000073821     0.000124445    751    -0.000000298      7    1995.263     757.258 / 918.945
  149    74.323   -28.806343191 23178.386552911   168.360408811     0.015100438     0.025274154     0.000071601     0.000120705    755    -0.000000280      7    2004.776     760.047 / 918.945
  150    74.823   -28.806343492 23178.383591296   168.360408808     0.015136239     0.025334506     0.000069449     0.000117078    759    -0.000000264      7    2014.597     774.641 / 918.945
  151    75.323   -28.806343774 23178.380718844   168.360408806     0.015170963     0.025393045     0.000067360     0.000113559    763    -0.000000248      7    2024.159     772.715 / 918.945
  152    75.823   -28.806344040 23178.377932873   168.360408803     0.015204643     0.025449824     0.000065334     0.000110146    767    -0.000000233      7    2033.389     780.266 / 918.945
  153    76.323   -28.806344290 23178.375230783   168.360408801     0.015237310     0.025504897     0.000063370     0.000106835    771    -0.000000220      7    2043.782     778.570 / 918.945
  154    76.823   -28.806344525 23178.372610052   168.360408799     0.015268995     0.025558314     0.000061464     0.000103624    775    -0.000000207      7    2053.188     777.133 / 918.945
  155    77.323   -28.806344747 23178.370068234   168.360408797     0.015299727     0.025610125     0.000059615     0.000100508    779    -0.000000194      7    2062.372     775.918 / 918.945
  156    77.823   -28.806344955 23178.367602955   168.360408795     0.015329534     0.025660379     0.000057821     0.000097486    783    -0.000000183      7    2072.579     777.863 / 918.945
  157    78.323   -28.806345151 23178.365211913   168.360408794     0.015358445     0.025709121     0.000056082     0.000094555    787    -0.000000172      7    2083.198     775.918 / 918.945
  158    78.823   -28.806345335 23178.362892875   168.360408792     0.015386486     0.025756398     0.000054395     0.000091711    791    -0.000000162      7    2092.158     773.988 / 918.945
  159    79.323   -28.806345508 23178.360643675   168.360408790     0.015413683     0.025802254     0.000052758     0.000088953    795    -0.000000152      7    2102.565     777.133 / 918.945
  160    79.823   -28.806345671 23178.358462212   168.360408789     0.015440062     0.025846730     0.000051171     0.000086278    799    -0.000000143      7    2111.763     774.211 / 918.945
  161    80.323   -28.806345825 23178.356346449   168.360408788     0.015465647     0.025889868     0.000049631     0.000083683    803    -0.000000135      7    2120.583     779.996 / 918.945
  162    80.823   -28.806345969 23178.354294408   168.360408786     0.015490463     0.025931709     0.000048137     0.000081165    807    -0.000000127      7    2129.586     777.953 / 918.945
  163    81.323   -28.806346105 23178.352304173   168.360408785     0.015514531     0.025972292     0.000046689     0.000078724    811    -0.000000119      7    2139.512     775.703 / 918.945
  164    81.823   -28.806346232 23178.350373883   168.360408784     0.015537876     0.026011653     0.000045283     0.000076355    815    -0.000000112      7    2149.647     775.777 / 918.945
  165    82.323   -28.806346353 23178.348501735   168.360408783     0.015560517     0.026049831     0.000043921     0.000074058    819    -0.000000106      7    2159.355     775.637 / 918.945
  166    82.823   -28.806346466 23178.346685979   168.360408782     0.015582478     0.026086859     0.000042599     0.000071830    823    -0.000000099      7    2169.135     774.973 / 918.945
  167    83.323   -28.806346572 23178.344924918   168.360408781     0.015603777     0.026122774     0.000041316     0.000069668    827    -0.000000093      7    2179.670     777.570 / 918.945
