a=210  z= 81 to  89
  -9243.30 -14725.00 -14788.00 -15949.90 -11973.20  -9597.10  -3377.70    425.10
   8551.40
a=211  z= 82 to  89
 -10487.10 -11855.10 -12430.50 -11643.60  -8751.10  -4181.60    819.70   7088.30
a=212  z= 82 to  90
  -7553.40  -8124.00 -10367.60  -8612.50  -8655.90  -3582.30   -191.70   7250.90
  12131.90
a=213  z= 82 to  90
  -3229.30  -5229.30  -6648.50  -6575.80  -5697.10  -3546.50    337.20   6109.70
  12079.00
a=214  z= 82 to  90
   -182.80  -1200.20  -4466.50  -3375.80  -4315.50   -961.60     99.80   6398.80
  10675.40
a=215  z= 83 to  91
   1713.90   -535.80  -1251.90  -1165.90    317.90   2537.90   5991.60  10909.50
  17680.40
a=216  z= 83 to  91
   5977.70   1777.70   2248.00    258.30   2987.50   3294.60   8084.00  10303.70
  17689.50
a=217  z= 84 to  91
   5857.40   4397.40   3661.90   4320.40   5888.90   8709.80  12186.10  17024.40
a=218  z= 84 to  91
   8356.80   8108.10   5224.20   7063.30   6656.30  10840.60  12371.70  18617.80
a=219  z= 85 to  91
  10529.70   8835.10   8622.20   9390.70  11569.30  14476.90  18516.50
a=220  z= 85 to  91
  14307.40  10607.40  11472.60  10276.40  13759.50  14672.60  20208.90
a=221  z= 86 to  91
  14430.70  13279.80  12965.40  14531.50  16942.20  20334.80
a=222  z= 86 to  91
  16372.00  16364.70  14320.60  16630.00  17209.90  21962.50
a=223  z= 87 to  91
  18386.10  17239.20  17830.50  19269.50  22339.20
a=224  z= 87 to  91
  21650.30  18821.20  20221.00  20005.90  23810.80
a=225  z= 87 to  91
  23842.40  21990.10  21640.30  22310.50  24333.80
a=226  z= 87 to  92
  27186.00  23667.60  24303.70  23196.70  26041.70  27198.90
a=227  z= 87 to  92
  29593.80  27177.60  25854.00  25810.60  26837.50  28894.40
a=228  z= 87 to  92
  33183.50  28940.00  28894.30  26766.20  28873.10  29234.30
a=229  z= 88 to  93
  32483.20  30723.20  29583.20  29901.20  31208.60  33771.50
a=230  z= 88 to  93
  34563.20  33763.20  30863.20  32168.10  31614.20  35244.70
a=231  z= 89 to  94
  35916.60  33816.60  33427.00  33786.80  35630.90  38419.30
a=232  z= 89 to  94
  39247.60  35447.60  35941.70  34604.70  37298.00  38375.20
a=233  z= 90 to  95
  38732.70  37489.30  36917.20  38026.10  40049.80  43196.40
a=234  z= 90 to  95
  40615.00  40345.00  38145.90  39953.90  40349.10  44369.70
a=235  z= 90 to  96
  44255.20  42319.40  40919.40  41042.70  42169.20  44655.80  48044.20
a=236  z= 91 to  96
  45545.10  42445.10  43433.90  42896.90  46022.90  47900.10
a=237  z= 91 to  97
  47640.70  45390.70  44871.70  45089.60  46651.00  49174.70  53121.30
a=238  z= 91 to  97
  51268.70  47308.70  47455.00  46164.10  48420.50  49405.60  54194.60
a=239  z= 92 to  98
  50573.70  49310.80  48588.70  49388.80  51088.80  54280.70  58369.10
a=240  z= 92 to  98
  52714.00  52215.90  50125.90  51494.80  51719.10  55619.10  58043.80
a=241  z= 93 to  99
  54265.40  52955.40  52934.60  53699.60  56099.60  59199.60  63746.20
a=242  z= 93 to  99
  57417.10  54717.10  55467.40  54804.60  57804.60  59346.80  64719.50
a=243  z= 93 to 100
  69483.10  59924.50  57754.50  57174.10  57181.20  58685.90  60913.70  64727.90
a=244  z= 94 to 100
  69068.70  59804.50  59881.40  58452.40  60698.00  61477.40  65977.40
a=245  z= 94 to 100
  63177.30  61896.90  61001.30  61815.00  63380.10  66383.00  70124.50
a=246  z= 94 to 100
  65368.10  64994.10  62616.50  64016.50  64091.20  67929.50  70145.10
a=247  z= 95 to 101
  75952.80  67131.50  65531.50  65488.40  66156.10  68551.50  71538.60
a=248  z= 95 to 101
  70491.10  67391.10  68102.10  67242.10  70272.90  71903.50  77102.30
a=249  z= 96 to 101
  70749.30  69847.80  69721.30  71117.60  73505.00  77267.90
a=250  z= 96 to 101
  72988.00  72950.20  71170.20  73170.20  74067.00  78604.40
a=251  z= 96 to 102
  82784.30  76626.40  75206.40  74131.60  74510.60  76004.40  79026.40
a=252  z= 97 to 102
  78532.90  76032.90  77266.10  76820.70  80547.80  82874.20
a=253  z= 98 to 103
  88658.60  79300.40  79011.90  79342.10  81242.50  84329.90
a=254  z= 98 to 103
  89729.30  81340.40  81992.30  80900.30  83395.10  84726.70
a=255  z= 99 to 104
  94309.20  84031.10  83790.10  84885.50  86873.90  90151.30
a=256  z= 99 to 104
  94299.10  87157.80  85484.70  87525.50  87799.40  91745.00
a=257  z=100 to 105
  88589.90  89036.80  90218.70  92672.80  95897.30 100389.40
a=258  z=101 to 105
  91717.20  91425.20  94650.00  96451.70 101554.20
a=259  z=102 to 105
  94020.70  95893.20  98308.20 102176.20
a=260  z=103 to 106
  98105.40  99024.30 103440.90 106724.00
a=261  z=104 to 106
 101243.60 104166.90 108222.20
a=262  z=105 to 107
 105869.40 108576.60 114516.10
